idKlienta;imie;nazwisko;idKategorii_FK
953;Karolina;Lampa;3
954;Julian;Gita;3
955;Patryk;Sztreker;3
956;Bartosz;Sztreker;3
957;Bartosz;Gajda;2
958;Nina;Gita;3
959;Magdalena;Miernik;1
960;Wojciech;Szramowiat;2
961;Julian;Wojniak;5
962;Janina;Pawlak;3
963;Janina;Juda;1
964;Julian;Miernik;1
965;Wojciech;Gajda;3
966;Klaudiusz;Lampa;2
967;Janina;Nowak;3
968;Piotr;Gita;3
969;Piotr;Pocztarek;3
970;Adam;Duda;3
971;Adam;Duda;2
972;Janina;Szramowiat;3
973;Kamil;Gita;3
974;Kacper;Sztreker;1
975;Piotr;Sikora;3
976;Adam;Wojniak;2
977;Julian;Gajda;3
978;Paulina;Duda;2
979;Bartosz;Lampa;5
980;Patryk;Kowalski;3
981;Klaudiusz;Gita;3
982;Agata;Mazur;2
983;Paulina;Duda;3
984;Kacper;Sikora;1
985;Kacper;Sztreker;1
986;Bartosz;Mazur;3
987;Wojciech;Kowalski;5
988;Janina;Szramowiat;3
989;Agata;Pocztarek;1
990;Piotr;Nowak;3
991;Klaudiusz;Nowak;3
992;Nina;Wojniak;3
993;Karol;Kowalski;2
994;Janina;Wieczorek;3
995;Adam;Pocztarek;2
996;Paulina;Juda;4
997;Klaudiusz;Lampa;2
998;Wojciech;Szramowiat;3
999;Magdalena;Juda;3
1000;Kacper;Pietrzak;2
1001;Paulina;Gajda;1
1002;Julian;Sikora;3
1003;Julian;Duda;5
1004;Klaudiusz;Nowak;5
1005;Janina;Pocztarek;2
1006;Wojciech;Miernik;2
1007;Kacper;Duda;3
1008;Paulina;Pietrzak;1
1009;Karol;Pocztarek;3
1010;Agata;Juda;4
1011;Bartosz;Duda;3
1012;Kacper;Lampa;3
1013;Agata;Szramowiat;3
1014;Wojciech;Gajda;3
1015;Julian;Szramowiat;3
1016;Karol;Duda;3
1017;Janina;Szramowiat;4
1018;Bartosz;Szramowiat;1
1019;Kamil;Mazur;4
1020;Nina;Wieczorek;1
1021;Klaudiusz;Wieczorek;2
1022;Nina;Lampa;1
1023;Karolina;Sztreker;3
1024;Karol;Lampa;3
1025;Bartosz;Wojniak;3
1026;Janina;Gajda;3
1027;Patryk;Szramowiat;3
1028;Paulina;Juda;5
1029;Kacper;Mazur;2
1030;Bartosz;Sikora;2
1031;Magdalena;Lampa;2
1032;Tomasz;Wieczorek;5
1033;Agata;Gita;3
1034;Bartosz;Gita;1
1035;Paulina;Pawlak;3
1036;Janina;Szramowiat;3
1037;Piotr;Wojniak;1
1038;Kamil;Sikora;3
1039;Patryk;Gita;3
1040;Janina;Miernik;2
1041;Magdalena;Nowak;3
1042;Patryk;Kowalski;3
1043;Tomasz;Szramowiat;2
1044;Kamil;Mazur;3
1045;Klaudiusz;Pawlak;3
1046;Bartosz;Szramowiat;1
1047;Patryk;Wieczorek;3
1048;Tomasz;Miernik;1
1049;Karolina;Pocztarek;3
1050;Bartosz;Gita;3
1051;Patryk;Szramowiat;1
1052;Adam;Gajda;2
1053;Karol;Lampa;2
1054;Bartosz;Pietrzak;3
1055;Karol;Gita;1
1056;Kamil;Duda;3
1057;Magdalena;Gajda;4
1058;Patryk;Pawlak;1
1059;Patryk;Pocztarek;3
1060;Tomasz;Pocztarek;1
1061;Julian;Mazur;3
1062;Magdalena;Juda;3
1063;Patryk;Miernik;4
1064;Janina;Nowak;3
1065;Magdalena;Szramowiat;3
1066;Adam;Gajda;2
1067;Paulina;Wojniak;3
1068;Karol;Sikora;5
1069;Karolina;Szramowiat;3
1070;Tomasz;Gajda;3
1071;Adam;Szramowiat;3
1072;Wojciech;Juda;3
1073;Julian;Pocztarek;4
1074;Tomasz;Pietrzak;2
1075;Kamil;Sikora;3
1076;Klaudiusz;Wojniak;2
1077;Adam;Miernik;3
1078;Tomasz;Duda;3
1079;Karolina;Sikora;2
1080;Klaudiusz;Wieczorek;2
1081;Karolina;Sikora;3
1082;Patryk;Sikora;3
1083;Janina;Sztreker;3
1084;Tomasz;Wieczorek;3
1085;Tomasz;Sztreker;3
1086;Karol;Pawlak;3
1087;Tomasz;Gita;3
1088;Karolina;Lampa;3
1089;Janina;Kowalski;3
1090;Piotr;Kowalski;3
1091;Janina;Juda;3
1092;Wojciech;Sztreker;4
1093;Magdalena;Szramowiat;3
1094;Magdalena;Pawlak;3
1095;Tomasz;Wojniak;3
1096;Kacper;Gita;1
1097;Magdalena;Pietrzak;2
1098;Patryk;Nowak;3
1099;Kacper;Juda;3
1100;Karolina;Miernik;2
1101;Tomasz;Gajda;2
1102;Agata;Pietrzak;1
1103;Paulina;Mazur;2
1104;Tomasz;Gajda;3
1105;Kacper;Lampa;3
1106;Bartosz;Gajda;3
1107;Kamil;Nowak;2
1108;Karol;Wieczorek;3
1109;Nina;Nowak;3
1110;Karolina;Sztreker;5
1111;Klaudiusz;Pawlak;4
1112;Janina;Wojniak;4
1113;Karolina;Pocztarek;3
1114;Bartosz;Gita;4
1115;Paulina;Pocztarek;3
1116;Karol;Sikora;1
1117;Tomasz;Sztreker;1
1118;Julian;Pietrzak;1
1119;Paulina;Gita;5
1120;Patryk;Duda;5
1121;Janina;Nowak;3
1122;Karol;Sikora;3
1123;Magdalena;Pietrzak;4
1124;Paulina;Duda;3
1125;Julian;Miernik;2
1126;Agata;Kowalski;2
1127;Klaudiusz;Sikora;5
1128;Wojciech;Pietrzak;3
1129;Magdalena;Mazur;4
1130;Paulina;Lampa;5
1131;Klaudiusz;Gajda;3
1132;Kamil;Lampa;2
1133;Kamil;Sikora;3
1134;Nina;Nowak;3
1135;Julian;Pietrzak;3
1136;Wojciech;Szramowiat;3
1137;Paulina;Kowalski;3
1138;Bartosz;Duda;3
1139;Kacper;Sikora;3
1140;Piotr;Nowak;3
1141;Magdalena;Mazur;1
1142;Julian;Pawlak;3
1143;Piotr;Nowak;3
1144;Kacper;Gajda;5
1145;Piotr;Juda;3
1146;Karolina;Pietrzak;5
1147;Klaudiusz;Mazur;2
1148;Klaudiusz;Pawlak;2
1149;Karol;Sztreker;3
1150;Tomasz;Pawlak;3
1151;Paulina;Miernik;1
1152;Adam;Nowak;3
1153;Kacper;Gajda;1
1154;Julian;Lampa;1
1155;Paulina;Wieczorek;3
1156;Kacper;Sztreker;5
1157;Wojciech;Pawlak;3
1158;Tomasz;Nowak;3
1159;Patryk;Mazur;2
1160;Piotr;Duda;1
1161;Wojciech;Szramowiat;3
1162;Patryk;Mazur;1
1163;Patryk;Mazur;1
1164;Piotr;Wieczorek;1
1165;Wojciech;Miernik;3
1166;Julian;Gita;4
1167;Paulina;Duda;1
1168;Magdalena;Szramowiat;3
1169;Janina;Sztreker;3
1170;Piotr;Nowak;4
1171;Janina;Lampa;4
1172;Karol;Nowak;2
1173;Magdalena;Lampa;3
1174;Agata;Gajda;5
1175;Julian;Wieczorek;3
1176;Piotr;Juda;2
1177;Magdalena;Sztreker;3
1178;Kacper;Pocztarek;3
1179;Janina;Pietrzak;3
1180;Piotr;Pawlak;3
1181;Agata;Nowak;2
1182;Patryk;Pawlak;3
1183;Tomasz;Wojniak;2
1184;Wojciech;Sztreker;3
1185;Nina;Wieczorek;4
1186;Wojciech;Miernik;3
1187;Patryk;Nowak;3
1188;Janina;Pawlak;3
1189;Patryk;Lampa;3
1190;Kamil;Juda;3
1191;Kamil;Juda;2
1192;Wojciech;Mazur;4
1193;Bartosz;Pietrzak;3
1194;Julian;Gita;3
1195;Nina;Szramowiat;4
1196;Julian;Kowalski;3
1197;Tomasz;Gajda;1
1198;Janina;Pocztarek;1
1199;Klaudiusz;Gajda;3
1200;Kacper;Duda;3
1201;Klaudiusz;Juda;3
1202;Janina;Wojniak;5
1203;Wojciech;Mazur;4
1204;Karolina;Pawlak;2
1205;Kamil;Pietrzak;2
1206;Magdalena;Pawlak;4
1207;Janina;Wojniak;3
1208;Tomasz;Juda;2
1209;Paulina;Wojniak;2
1210;Kacper;Lampa;3
1211;Piotr;Duda;5
1212;Julian;Gajda;2
1213;Magdalena;Gajda;1
1214;Nina;Pawlak;3
1215;Karol;Kowalski;1
1216;Paulina;Gajda;3
1217;Piotr;Szramowiat;3
1218;Paulina;Gita;3
1219;Janina;Sikora;2
1220;Paulina;Sztreker;3
1221;Wojciech;Wieczorek;3
1222;Adam;Kowalski;2
1223;Janina;Lampa;3
1224;Klaudiusz;Mazur;1
1225;Karol;Lampa;5
1226;Tomasz;Gita;3
1227;Patryk;Miernik;1
1228;Agata;Gita;3
1229;Agata;Sztreker;3
1230;Janina;Pawlak;3
1231;Kamil;Sikora;1
1232;Julian;Wojniak;1
1233;Kacper;Pawlak;3
1234;Karol;Pietrzak;3
1235;Klaudiusz;Wieczorek;3
1236;Magdalena;Lampa;1
1237;Karol;Miernik;3
1238;Agata;Sztreker;3
1239;Kamil;Pocztarek;3
1240;Wojciech;Juda;3
1241;Kamil;Nowak;4
1242;Klaudiusz;Kowalski;2
1243;Karolina;Sztreker;3
1244;Nina;Kowalski;2
1245;Karol;Juda;1
1246;Bartosz;Pocztarek;2
1247;Nina;Sikora;3
1248;Bartosz;Miernik;3
1249;Karolina;Gita;1
1250;Karol;Kowalski;3
1251;Janina;Pocztarek;3
1252;Bartosz;Miernik;3
1253;Kacper;Wojniak;3
1254;Tomasz;Szramowiat;2
1255;Patryk;Sztreker;2
1256;Nina;Pocztarek;2
1257;Paulina;Mazur;3
1258;Paulina;Kowalski;1
1259;Piotr;Wojniak;3
1260;Karol;Wojniak;3
1261;Wojciech;Miernik;3
1262;Agata;Nowak;3
1263;Adam;Pocztarek;4
1264;Agata;Wojniak;2
1265;Kacper;Miernik;1
1266;Kamil;Nowak;3
1267;Karolina;Miernik;3
1268;Piotr;Mazur;3
1269;Karol;Gita;3
1270;Klaudiusz;Sztreker;1
1271;Adam;Pawlak;2
1272;Wojciech;Sztreker;3
1273;Magdalena;Szramowiat;3
1274;Adam;Juda;1
1275;Wojciech;Pietrzak;2
1276;Kamil;Nowak;4
1277;Piotr;Wojniak;3
1278;Kacper;Gita;1
1279;Paulina;Juda;3
1280;Kacper;Miernik;2
1281;Adam;Gita;3
1282;Paulina;Gita;2
1283;Kacper;Wojniak;3
1284;Piotr;Wieczorek;3
1285;Julian;Szramowiat;3
1286;Piotr;Miernik;2
1287;Agata;Pawlak;3
1288;Kamil;Sztreker;4
1289;Wojciech;Gita;3
1290;Adam;Pawlak;1
1291;Bartosz;Gajda;4
1292;Agata;Szramowiat;3
1293;Agata;Miernik;3
1294;Klaudiusz;Kowalski;2
1295;Kamil;Mazur;2
1296;Klaudiusz;Miernik;4
1297;Patryk;Wojniak;4
1298;Bartosz;Pietrzak;1
1299;Bartosz;Gajda;3
1300;Julian;Mazur;3
1301;Magdalena;Sztreker;2
1302;Julian;Miernik;2
1303;Wojciech;Szramowiat;3
1304;Agata;Mazur;3
1305;Agata;Sztreker;4
1306;Kacper;Lampa;3
1307;Piotr;Wojniak;3
1308;Piotr;Pietrzak;4
1309;Klaudiusz;Gita;5
1310;Patryk;Lampa;4
1311;Bartosz;Gajda;3
1312;Janina;Wieczorek;5
1313;Adam;Miernik;3
1314;Tomasz;Wojniak;1
1315;Kamil;Pawlak;4
1316;Magdalena;Lampa;3
1317;Magdalena;Pietrzak;2
1318;Julian;Duda;3
1319;Karolina;Gita;3
1320;Janina;Szramowiat;3
1321;Karol;Pocztarek;3
1322;Magdalena;Wieczorek;1
1323;Janina;Szramowiat;3
1324;Julian;Gajda;2
1325;Julian;Gita;3
1326;Karolina;Pawlak;3
1327;Janina;Wieczorek;2
1328;Piotr;Wieczorek;3
1329;Kamil;Lampa;3
1330;Julian;Nowak;2
1331;Nina;Pawlak;3
1332;Karolina;Miernik;2
1333;Piotr;Juda;3
1334;Kamil;Lampa;1
1335;Piotr;Pawlak;3
1336;Klaudiusz;Pocztarek;3
1337;Wojciech;Miernik;3
1338;Janina;Gajda;5
1339;Klaudiusz;Nowak;3
1340;Adam;Wojniak;3
1341;Tomasz;Miernik;3
1342;Bartosz;Miernik;3
1343;Janina;Miernik;4
1344;Kacper;Sikora;3
1345;Klaudiusz;Gajda;2
1346;Adam;Mazur;3
1347;Wojciech;Sikora;4
1348;Kacper;Sztreker;3
1349;Bartosz;Pietrzak;5
1350;Wojciech;Gita;1
1351;Tomasz;Kowalski;3
1352;Karolina;Mazur;2
1353;Agata;Juda;3
1354;Agata;Wieczorek;2
1355;Piotr;Gajda;2
1356;Julian;Wojniak;2
1357;Nina;Pietrzak;3
1358;Karol;Wieczorek;3
1359;Tomasz;Nowak;1
1360;Klaudiusz;Wojniak;3
1361;Tomasz;Gajda;3
1362;Patryk;Miernik;3
1363;Paulina;Pawlak;3
1364;Magdalena;Miernik;3
1365;Karol;Wieczorek;3
1366;Agata;Kowalski;1
1367;Kamil;Duda;5
1368;Julian;Pocztarek;3
1369;Tomasz;Wojniak;4
1370;Tomasz;Lampa;3
1371;Adam;Szramowiat;3
1372;Magdalena;Wojniak;3
1373;Paulina;Lampa;3
1374;Janina;Lampa;1
1375;Piotr;Juda;3
1376;Klaudiusz;Szramowiat;3
1377;Paulina;Wojniak;5
1378;Nina;Kowalski;3
1379;Kamil;Duda;2
1380;Adam;Pawlak;3
1381;Piotr;Pocztarek;2
1382;Adam;Pietrzak;3
1383;Janina;Nowak;3
1384;Karolina;Sikora;1
1385;Magdalena;Wojniak;5
1386;Paulina;Lampa;1
1387;Nina;Kowalski;1
1388;Adam;Wieczorek;1
1389;Wojciech;Pocztarek;2
1390;Nina;Sztreker;3
1391;Julian;Pietrzak;2
1392;Magdalena;Kowalski;4
1393;Magdalena;Kowalski;2
1394;Paulina;Wieczorek;2
1395;Karol;Nowak;3
1396;Nina;Gita;2
1397;Wojciech;Nowak;1
1398;Janina;Pocztarek;2
1399;Tomasz;Kowalski;3
1400;Karolina;Lampa;2
1401;Patryk;Lampa;1
1402;Paulina;Gita;3
1403;Piotr;Mazur;3
1404;Nina;Juda;3
1405;Paulina;Szramowiat;3
1406;Wojciech;Gajda;1
1407;Kamil;Pawlak;4
1408;Julian;Wojniak;3
1409;Bartosz;Pawlak;2
1410;Adam;Pocztarek;3
1411;Tomasz;Wojniak;3
1412;Patryk;Lampa;4
1413;Tomasz;Sikora;3
1414;Karolina;Gita;3
1415;Magdalena;Kowalski;1
1416;Patryk;Wojniak;3
1417;Magdalena;Gajda;2
1418;Piotr;Sikora;1
1419;Agata;Wojniak;3
1420;Janina;Sztreker;2
1421;Tomasz;Wieczorek;3
1422;Karol;Kowalski;3
1423;Paulina;Nowak;2
1424;Bartosz;Wojniak;3
1425;Bartosz;Nowak;3
1426;Karol;Lampa;4
1427;Agata;Lampa;1
1428;Bartosz;Duda;1
1429;Julian;Pawlak;3
1430;Piotr;Juda;1
1431;Tomasz;Pocztarek;1
1432;Kamil;Pietrzak;2
1433;Julian;Duda;3
1434;Piotr;Kowalski;3
1435;Adam;Gita;3
1436;Paulina;Juda;3
1437;Agata;Miernik;3
1438;Patryk;Miernik;3
1439;Adam;Miernik;1
1440;Agata;Sztreker;3
1441;Kacper;Wojniak;3
1442;Karolina;Juda;3
1443;Patryk;Gita;3
1444;Tomasz;Sztreker;3
1445;Adam;Pietrzak;3
1446;Piotr;Duda;1
1447;Wojciech;Wojniak;3
1448;Magdalena;Lampa;1
1449;Karol;Juda;2
1450;Janina;Sztreker;3
1451;Karolina;Gajda;4
1452;Agata;Wieczorek;2
1453;Klaudiusz;Mazur;4
1454;Tomasz;Duda;3
1455;Nina;Wieczorek;3
1456;Paulina;Sztreker;1
1457;Adam;Sikora;2
1458;Kacper;Nowak;4
1459;Nina;Gita;3
1460;Agata;Gajda;3
1461;Tomasz;Gita;3
1462;Karolina;Lampa;3
1463;Paulina;Pawlak;3
1464;Karol;Nowak;3
1465;Karolina;Gita;3
1466;Paulina;Pawlak;3
1467;Bartosz;Kowalski;3
1468;Julian;Gita;3
1469;Janina;Wojniak;1
1470;Kacper;Lampa;3
1471;Tomasz;Pietrzak;4
1472;Adam;Szramowiat;2
1473;Adam;Wieczorek;2
1474;Klaudiusz;Szramowiat;2
1475;Agata;Wieczorek;3
1476;Kacper;Wieczorek;2
1477;Karol;Juda;2
1478;Karolina;Wieczorek;1
1479;Adam;Duda;1
1480;Nina;Gita;2
1481;Paulina;Duda;2
1482;Paulina;Miernik;2
1483;Julian;Gita;2
1484;Wojciech;Juda;1
1485;Tomasz;Kowalski;2
1486;Magdalena;Duda;3
1487;Agata;Sikora;3
1488;Bartosz;Sztreker;1
1489;Agata;Miernik;3
1490;Kacper;Kowalski;1
1491;Adam;Pawlak;1
1492;Piotr;Gita;1
1493;Paulina;Mazur;3
1494;Piotr;Sztreker;3
1495;Agata;Wojniak;3
1496;Karolina;Wieczorek;3
1497;Piotr;Nowak;3
1498;Piotr;Pietrzak;1
1499;Julian;Gita;2
1500;Kacper;Sikora;1
1501;Bartosz;Gita;3
1502;Janina;Mazur;3
1503;Karol;Sztreker;3
1504;Tomasz;Mazur;3
1505;Magdalena;Lampa;3
1506;Kacper;Szramowiat;2
1507;Wojciech;Wojniak;4
1508;Paulina;Pietrzak;4
1509;Janina;Kowalski;1
1510;Nina;Gajda;2
1511;Kacper;Juda;3
1512;Wojciech;Gajda;3
1513;Nina;Mazur;2
1514;Agata;Sikora;3
1515;Klaudiusz;Szramowiat;3
1516;Paulina;Pocztarek;3
1517;Julian;Gita;4
1518;Janina;Sztreker;3
1519;Magdalena;Duda;2
1520;Klaudiusz;Lampa;3
1521;Kamil;Lampa;3
1522;Karolina;Szramowiat;3
1523;Karolina;Pietrzak;3
1524;Karolina;Juda;2
1525;Agata;Pawlak;3
1526;Nina;Pietrzak;4
1527;Patryk;Wieczorek;3
1528;Agata;Gajda;3
1529;Janina;Pietrzak;3
1530;Piotr;Miernik;2
1531;Karol;Miernik;3
1532;Tomasz;Gajda;1
1533;Nina;Pawlak;3
1534;Karolina;Pietrzak;3
1535;Magdalena;Miernik;5
1536;Wojciech;Miernik;2
1537;Janina;Pawlak;3
1538;Janina;Nowak;3
1539;Klaudiusz;Wojniak;3
1540;Janina;Mazur;2
1541;Paulina;Kowalski;3
1542;Patryk;Gajda;1
1543;Magdalena;Gajda;5
1544;Tomasz;Szramowiat;3
1545;Adam;Pocztarek;5
1546;Janina;Sikora;3
1547;Bartosz;Sikora;3
1548;Karol;Lampa;4
1549;Bartosz;Gita;1
1550;Nina;Kowalski;3
1551;Kamil;Nowak;3
1552;Bartosz;Sztreker;4
1553;Magdalena;Sztreker;4
1554;Nina;Mazur;4
1555;Karol;Pietrzak;3
1556;Nina;Juda;2
1557;Bartosz;Wieczorek;3
1558;Piotr;Pietrzak;2
1559;Bartosz;Sikora;4
1560;Piotr;Pawlak;3
1561;Paulina;Pawlak;1
1562;Patryk;Juda;2
1563;Kacper;Kowalski;3
1564;Nina;Sikora;1
1565;Magdalena;Wieczorek;3
1566;Bartosz;Mazur;3
1567;Agata;Pietrzak;5
1568;Nina;Pocztarek;3
1569;Nina;Pawlak;3
1570;Patryk;Szramowiat;3
1571;Kacper;Juda;2
1572;Patryk;Szramowiat;1
1573;Nina;Miernik;3
1574;Patryk;Mazur;3
1575;Patryk;Wieczorek;1
1576;Kamil;Pawlak;3
1577;Kacper;Mazur;3
1578;Patryk;Lampa;4
1579;Bartosz;Miernik;3
1580;Patryk;Kowalski;1
1581;Patryk;Kowalski;3
1582;Klaudiusz;Miernik;2
1583;Wojciech;Sztreker;3
1584;Patryk;Pietrzak;5
1585;Julian;Pawlak;3
1586;Kamil;Sikora;3
1587;Tomasz;Duda;3
1588;Klaudiusz;Sikora;4
1589;Tomasz;Wieczorek;2
1590;Paulina;Juda;3
1591;Kamil;Lampa;2
1592;Kacper;Duda;3
1593;Magdalena;Pawlak;3
1594;Tomasz;Wojniak;3
1595;Janina;Duda;2
1596;Kamil;Duda;5
1597;Patryk;Szramowiat;3
1598;Julian;Pocztarek;2
1599;Klaudiusz;Sikora;3
1600;Karol;Nowak;2
1601;Patryk;Pietrzak;3
1602;Karolina;Nowak;3
1603;Nina;Pocztarek;3
1604;Julian;Wieczorek;3
1605;Piotr;Duda;3
1606;Kacper;Wieczorek;3
1607;Karolina;Pocztarek;3
1608;Magdalena;Nowak;2
1609;Piotr;Sztreker;4
1610;Bartosz;Lampa;2
1611;Wojciech;Duda;1
1612;Karol;Juda;3
1613;Bartosz;Juda;3
1614;Piotr;Kowalski;4
1615;Tomasz;Lampa;1
1616;Adam;Duda;3
1617;Kamil;Juda;3
1618;Magdalena;Gita;2
1619;Patryk;Nowak;5
1620;Patryk;Kowalski;2
1621;Kamil;Sztreker;3
1622;Klaudiusz;Sztreker;2
1623;Patryk;Pocztarek;2
1624;Karol;Sztreker;3
1625;Julian;Sikora;3
1626;Wojciech;Pocztarek;1
1627;Karolina;Sikora;3
1628;Agata;Juda;1
1629;Wojciech;Mazur;1
1630;Nina;Mazur;2
1631;Patryk;Gita;3
1632;Kamil;Gita;1
1633;Janina;Kowalski;5
1634;Kacper;Pietrzak;4
1635;Kamil;Gita;3
1636;Julian;Wieczorek;3
1637;Bartosz;Pietrzak;2
1638;Paulina;Wojniak;5
1639;Patryk;Wojniak;1
1640;Tomasz;Pocztarek;2
1641;Klaudiusz;Kowalski;2
1642;Nina;Miernik;1
1643;Adam;Nowak;2
1644;Karol;Sikora;3
1645;Adam;Pocztarek;3
1646;Wojciech;Pawlak;3
1647;Tomasz;Nowak;1
1648;Bartosz;Pocztarek;1
1649;Julian;Nowak;3
1650;Patryk;Szramowiat;3
1651;Julian;Pietrzak;1
1652;Piotr;Miernik;1
1653;Magdalena;Nowak;1
1654;Tomasz;Mazur;4
1655;Agata;Pocztarek;1
1656;Piotr;Pietrzak;3
1657;Janina;Wieczorek;2
1658;Agata;Szramowiat;3
1659;Adam;Duda;1
1660;Klaudiusz;Pawlak;2
1661;Janina;Pietrzak;3
1662;Agata;Sztreker;3
1663;Patryk;Sikora;2
1664;Bartosz;Mazur;1
1665;Piotr;Mazur;3
1666;Julian;Pocztarek;5
1667;Karol;Miernik;3
1668;Karolina;Sztreker;3
1669;Wojciech;Nowak;3
1670;Kamil;Sikora;3
1671;Wojciech;Wieczorek;3
1672;Agata;Sztreker;3
1673;Klaudiusz;Miernik;2
1674;Karolina;Wojniak;3
1675;Bartosz;Wieczorek;5
1676;Piotr;Juda;3
1677;Klaudiusz;Gita;1
1678;Kacper;Duda;2
1679;Janina;Duda;1
1680;Piotr;Kowalski;4
1681;Paulina;Mazur;3
1682;Piotr;Wojniak;2
1683;Wojciech;Nowak;2
1684;Tomasz;Pocztarek;4
1685;Piotr;Gita;3
1686;Agata;Kowalski;3
1687;Tomasz;Juda;3
1688;Bartosz;Duda;2
1689;Piotr;Gajda;2
1690;Kamil;Juda;3
1691;Janina;Sztreker;2
1692;Janina;Lampa;1
1693;Magdalena;Miernik;3
1694;Tomasz;Miernik;2
1695;Bartosz;Sikora;3
1696;Julian;Sztreker;1
1697;Wojciech;Mazur;3
1698;Wojciech;Gita;2
1699;Tomasz;Pocztarek;3
1700;Tomasz;Szramowiat;2
1701;Adam;Pocztarek;3
1702;Tomasz;Sztreker;3
1703;Magdalena;Lampa;3
1704;Patryk;Kowalski;3
1705;Kacper;Mazur;4
1706;Klaudiusz;Mazur;3
1707;Patryk;Kowalski;2
1708;Julian;Wieczorek;1
1709;Nina;Sikora;1
1710;Paulina;Pietrzak;1
1711;Wojciech;Pocztarek;3
1712;Adam;Duda;3
1713;Nina;Juda;4
1714;Nina;Sztreker;3
1715;Patryk;Sztreker;2
1716;Agata;Wieczorek;4
1717;Agata;Kowalski;1
1718;Tomasz;Juda;2
1719;Kacper;Juda;2
1720;Patryk;Nowak;3
1721;Magdalena;Mazur;3
1722;Wojciech;Pietrzak;1
1723;Piotr;Gajda;3
1724;Patryk;Gita;3
1725;Magdalena;Sikora;1
1726;Kamil;Nowak;2
1727;Piotr;Nowak;3
1728;Julian;Sikora;1
1729;Magdalena;Wojniak;4
1730;Kamil;Wojniak;2
1731;Karolina;Sikora;2
1732;Agata;Gita;2
1733;Agata;Wieczorek;3
1734;Adam;Nowak;3
1735;Tomasz;Miernik;2
1736;Patryk;Wieczorek;3
1737;Adam;Duda;2
1738;Julian;Gajda;3
1739;Klaudiusz;Pietrzak;2
1740;Kamil;Miernik;2
1741;Adam;Wojniak;3
1742;Janina;Pocztarek;3
1743;Karol;Duda;2
1744;Paulina;Wojniak;3
1745;Wojciech;Kowalski;1
1746;Kamil;Nowak;3
1747;Agata;Sikora;3
1748;Agata;Gajda;3
1749;Julian;Pietrzak;2
1750;Agata;Duda;3
1751;Magdalena;Gajda;1
1752;Kacper;Duda;2
1753;Janina;Nowak;3
1754;Julian;Pocztarek;1
1755;Agata;Wojniak;3
1756;Agata;Pocztarek;3
1757;Adam;Wojniak;3
1758;Wojciech;Kowalski;3
1759;Bartosz;Pawlak;3
1760;Patryk;Gita;3
1761;Paulina;Gita;3
1762;Kacper;Lampa;4
1763;Tomasz;Kowalski;3
1764;Tomasz;Wojniak;3
1765;Klaudiusz;Pocztarek;1
1766;Janina;Szramowiat;3
1767;Janina;Gajda;2
1768;Kamil;Gita;1
1769;Julian;Juda;1
1770;Adam;Sztreker;3
1771;Kamil;Pawlak;2
1772;Magdalena;Wojniak;4
1773;Patryk;Lampa;3
1774;Patryk;Wieczorek;3
1775;Karol;Nowak;3
1776;Paulina;Wieczorek;2
1777;Magdalena;Lampa;3
1778;Janina;Wojniak;2
1779;Tomasz;Sztreker;3
1780;Bartosz;Pawlak;1
1781;Nina;Lampa;1
1782;Klaudiusz;Juda;2
1783;Kamil;Wojniak;5
1784;Paulina;Pietrzak;3
1785;Magdalena;Szramowiat;3
1786;Julian;Sikora;1
1787;Janina;Lampa;3
1788;Karol;Miernik;3
1789;Karolina;Pietrzak;5
1790;Janina;Pawlak;4
1791;Magdalena;Sikora;3
1792;Kamil;Sztreker;2
1793;Karol;Kowalski;3
1794;Agata;Sikora;1
1795;Bartosz;Kowalski;1
1796;Bartosz;Lampa;2
1797;Paulina;Wojniak;2
1798;Agata;Nowak;3
1799;Klaudiusz;Szramowiat;1
1800;Agata;Pawlak;3
1801;Patryk;Mazur;4
1802;Klaudiusz;Szramowiat;4
1803;Adam;Pocztarek;3
1804;Karolina;Wieczorek;3
1805;Piotr;Miernik;3
1806;Tomasz;Gajda;2
1807;Tomasz;Nowak;1
1808;Piotr;Duda;3
1809;Piotr;Sikora;3
1810;Bartosz;Duda;2
1811;Karolina;Szramowiat;3
1812;Nina;Pawlak;3
1813;Adam;Nowak;3
1814;Klaudiusz;Duda;4
1815;Wojciech;Nowak;2
1816;Kamil;Nowak;3
1817;Klaudiusz;Sikora;1
1818;Nina;Gajda;1
1819;Patryk;Wieczorek;3
1820;Kamil;Lampa;3
1821;Janina;Sikora;3
1822;Agata;Szramowiat;3
1823;Janina;Wieczorek;5
1824;Agata;Duda;4
1825;Magdalena;Sikora;4
1826;Adam;Mazur;3
1827;Adam;Gita;3
1828;Karolina;Nowak;3
1829;Julian;Sztreker;1
1830;Patryk;Duda;4
1831;Klaudiusz;Nowak;1
1832;Klaudiusz;Wieczorek;3
1833;Agata;Lampa;3
1834;Wojciech;Pocztarek;3
1835;Bartosz;Wieczorek;5
1836;Julian;Pocztarek;4
1837;Agata;Wieczorek;3
1838;Agata;Wojniak;3
1839;Julian;Miernik;3
1840;Karolina;Wieczorek;2
1841;Paulina;Sztreker;3
1842;Janina;Pawlak;3
1843;Magdalena;Gajda;1
1844;Paulina;Nowak;1
1845;Patryk;Miernik;3
1846;Tomasz;Pawlak;3
1847;Klaudiusz;Wojniak;3
1848;Agata;Gita;2
1849;Karol;Pocztarek;5
1850;Karol;Pietrzak;3
1851;Kamil;Wojniak;3
